93.586061, 170, 90, 1.19784, 95.782353, 71.405882, 30.952941, 4.021723, 4.021723, 4.021723, 55809.364687, 212015.017647, 0.9, 5.8, 0.2, 0.01, 94.399025
92.062249, 275, 40, 1.199806, 70.305455, 60.803636, 30.770909, 4.057123, 4.057123, 4.057123, 18434.226983, 131278.96, 4.0, 0.9, 0.2, 0.02, 93.969399
95.912298, 262, 10, 1.199546, 63.648855, 68.278626, 32.053435, 16.389958, 16.389958, 16.389958, 71517.446787, 137762.885496, 3.3, 1.8, 0.1, 0.03, 96.629834
93.485149, 145, 50, 1.193483, 74.8, 62.337931, 52.993103, 5.002753, 5.002753, 5.002753, 49312.639086, 247665.165517, 3.9, 1.7, 0.1, 0.05, 94.95411
95.120703, 143, 15, 1.198521, 75.944056, 69.503497, 47.818182, 3.406363, 3.406363, 3.406363, 54962.809769, 252189.202797, 2.8, 4.0, 0.5, 0.04, 96.45277
93.422951, 151, 70, 1.193405, 82.02649, 57.708609, 50.218543, 3.74147, 3.74147, 3.74147, 41803.804826, 237808.668874, 3.3, 7.1, 0.2, 0.0, 94.853355
93.90442, 314, 15, 1.199557, 62.229299, 61.828025, 29.286624, 13.552705, 13.552705, 13.552705, 58403.780715, 114949.754777, 3.9, 1.0, 0.3, 0.02, 95.160427
94.337748, 209, 15, 1.19772, 50.488038, 65.631579, 51.645933, 10.063863, 10.063863, 10.063863, 52792.759213, 172435.07177, 2.1, 1.0, 0.1, 0.01, 96.068372
92.914111, 90, 90, 1.209042, 91.022222, 70.6, 63.0, 5.851875, 5.851875, 5.851875, 59609.724826, 404217.844444, 3.9, 6.6, 1.0, 0.01, 94.948946
92.991238, 147, 50, 1.198408, 93.346939, 52.52381, 50.272109, 7.666126, 7.666126, 7.666126, 40357.900081, 245303.666667, 2.9, 5.5, 0.6, 0.04, 94.079294
93.176092, 404, 90, 1.199719, 56.455446, 49.554455, 31.69802, 12.545872, 12.545872, 12.545872, 40817.037631, 89354.20297, 3.8, 2.3, 0.0, 0.01, 94.832188
91.138938, 105, 1, 1.196199, 92.0, 81.0, 46.0, 0.0, 0.0, 0.0, 0.0, 342792.0, 4.0, 1.0, 0.1, 0.01, 91.138938
93.577114, 135, 100, 1.197265, 90.540741, 53.481481, 55.140741, 11.068917, 11.068917, 11.068917, 82188.151767, 266853.607407, 3.8, 7.0, 0.2, 0.05, 94.713815
95.60686, 329, 5, 1.195214, 56.993921, 73.987842, 26.790274, 12.404594, 12.404594, 12.404594, 45343.005811, 109311.665653, 2.4, 1.0, 0.7, 0.03, 96.495775
95.300559, 254, 20, 1.198813, 50.515748, 81.007874, 34.259843, 10.304202, 10.304202, 10.304202, 60283.185664, 142015.106299, 3.9, 3.2, 0.1, 0.01, 96.119768
93.318988, 121, 100, 1.195172, 92.950413, 71.909091, 45.198347, 11.688534, 11.688534, 11.688534, 93321.340889, 297208.85124, 4.0, 1.6, 0.2, 0.02, 95.450245
95.0615, 168, 80, 1.193065, 95.785714, 63.452381, 35.529762, 11.6184, 11.6184, 11.6184, 87668.952912, 213683.779762, 4.1, 4.1, 0.2, 0.04, 95.165442
95.254776, 150, 20, 1.191253, 76.8, 62.6, 49.706667, 9.816684, 9.816684, 9.816684, 56902.226194, 238962.293333, 0.7, 1.5, 0.2, 0.02, 95.874624
97.671865, 388, 5, 1.19967, 48.659794, 43.876289, 42.448454, 11.590519, 11.590519, 11.590519, 34784.232074, 93035.10567, 1.8, 7.2, 0.2, 0.01, 98.229399
96.10118, 102, 1, 1.195405, 76.0, 80.0, 58.0, 0.0, 0.0, 0.0, 0.0, 352640.0, 0.0, 1.0, 1.0, 0.0, 96.10118
92.614347, 175, 50, 1.198135, 65.148571, 52.485714, 60.6, 8.988882, 8.988882, 8.988882, 39689.380174, 206008.125714, 4.0, 1.0, 0.3, 0.02, 94.497282
95.185822, 222, 8, 1.198518, 94.644144, 52.292793, 32.382883, 16.372419, 16.372419, 16.372419, 86586.309749, 162445.666667, 4.0, 7.1, 0.2, 0.04, 96.116601
